id,x,y,deg
150_22,s3.382489294588691,s3.064502758732255,s68.204534947781383
150_23,s4.536076082840582,s4.680956987594514,s68.217481764320539
150_24,s3.393198446855581,s6.831163340705029,s66.166548853917035
150_25,s4.536414671019666,s1.987632474495755,s68.194796785136887
150_26,s2.228292691913239,s1.448031602894607,s68.184007388067556
150_27,s5.690146627697358,s4.681477303143086,s68.223031381654792
150_28,s4.777528621254105,s4.746039700522739,s248.222539825948246
150_29,s3.623730729550998,s1.513346649478479,s248.161311891480239
150_30,s0.162350139788522,s6.362377890271920,s248.025199816294105
150_31,s0.162364560255595,s4.742866710889357,s248.196602467885185
150_32,s0.162353195337654,s4.204176587030467,s248.208822537341348
150_33,s5.690582990164515,s1.987817818284833,s68.194271742261108
150_34,s4.535977496629511,s1.448872934817497,s68.165977822881032
150_35,s4.777941244961053,s2.052743759550532,s248.195671267159611
150_36,s2.228524350243640,s3.063846054401131,s68.211005420158529
150_37,s2.228483423073663,s3.602375567683807,s68.206854561308845
150_38,s0.162338599664825,s0.972916933090062,s248.169557055694412
150_39,s5.931191829652330,s5.824259826323472,s248.231160921145289
150_40,s3.380889689315348,s0.370458981637676,s68.108847318878219
150_41,s3.622607417466158,s0.435166307489465,s248.069335120225645
150_42,s1.316218962471361,s5.821269393676103,s248.174442393488448
150_43,s3.624188585189768,s6.361388454553174,s248.133099432949734
150_44,s1.074589534158726,s1.447539033287336,s68.197629680793895
150_45,s2.227996908249146,s0.909284053916079,s68.166120332531634
150_46,s1.074593594762249,s2.524609357522498,s68.195256164954586
150_47,s4.535588257680554,s0.909996708063873,s68.161553595625463
150_48,s1.074264366865351,s0.908865829323598,s68.169553677762892
150_49,s3.623985936777856,s3.129529262217537,s248.202746716601666
150_50,s3.381832996534590,s0.909831167370177,s68.165638755695511
150_51,s5.690031315506610,s1.449023931770770,s68.130367547289609
150_52,s3.623736932372217,s4.206834577914016,s248.211149496835020
150_53,s0.162411438360152,s3.127090133540859,s248.207459120601158
150_54,s6.846138829454756,s4.139885957841725,s68.201028492608160
150_55,s5.689622090886472,s0.910237860695854,s68.174684659074472
150_56,s6.846125129841520,s2.524287869942412,s68.183305394603252
150_57,s1.316057053470731,s1.512515996979546,s248.182208865590184
150_58,s5.931770268827715,s0.434378474091852,s248.186862797853166
150_59,s4.777688801881219,s4.207472693220590,s248.216894260052271
150_60,s1.421151548263210,s6.791618819502425,s71.341083956088781
150_61,s2.469804186639440,s4.744676698279372,s248.209869577764579
150_62,s2.241654309541102,s6.829671821701389,s65.952851046666936
150_63,s6.845439403486820,s6.293984094439665,s68.212791576603365
150_64,s1.316127633330674,s3.128218080744224,s248.210113937219603
150_65,s4.547970675765818,s6.832415143033566,s66.184548438602889
150_66,s5.931054389687039,s6.362964555920968,s248.212035235246731
150_67,s3.382410936049830,s6.296661639679415,s68.103061843402259
150_68,s4.777381940601487,s5.284766149921260,s248.218071714519482
150_69,s6.845852103796465,s5.216924625647269,s68.203125690670703
150_70,s4.535851395342187,s5.219733250059278,s68.202636674140152
150_71,s5.690687622785464,s3.065085277398557,s68.207108356105351
150_72,s6.846004195991469,s4.678470224091734,s68.225647157340447
150_73,s6.846064612940421,s3.062928254359598,s68.228304196405801
150_74,s4.776475928603328,s0.435338832040983,s248.058265865075782
150_75,s3.382426285150305,s1.987166643108584,s68.189302938340830
150_76,s1.315434332690755,s0.435149911833752,s248.124393278210164
150_77,s4.536195907956430,s4.142367347768159,s68.210506149559933
150_78,s1.074584542762618,s3.601803214410587,s68.204150371091515
150_79,s3.382110426625083,s5.218958599799154,s68.198985382698709
150_80,s6.846172466506888,s0.908904410318801,s68.243504558732738
150_81,s1.316040972781635,s5.282674932554331,s248.193210426325379
150_82,s5.931889599766692,s1.513936438871561,s248.143085436485279
150_83,s2.229025527071032,s6.296107645367957,s68.120767077959371
150_84,s5.931743726999569,s4.746554645520326,s248.229041932363856
150_85,s0.162341499296955,s2.588546587545543,s248.198641751724807
150_86,s5.690663143920938,s2.526503418710297,s68.186690015785302
150_87,s2.469949688457949,s3.667460722836568,s248.212757240055538
150_88,s2.469890530127265,s4.206097781073320,s248.215016551140621
150_89,s1.074630024706637,s3.063206151438061,s68.208947993143838
150_90,s5.690584543329192,s3.603748076349041,s68.208523146386668
150_91,s3.623875102712533,s3.668231864522547,s248.218387880325622
150_92,s1.075315695307956,s6.295814008630982,s68.128917706321587
150_93,s1.073723688968653,s0.370255354343651,s68.200555802422798
150_94,s3.382140652901775,s1.448484499531379,s68.161963135232881
150_95,s4.536395997857960,s2.526451904267697,s68.196946707438471
150_96,s5.931551547210487,s5.285444351265043,s248.217562586270702
150_97,s4.535936231330094,s6.297227948986832,s68.138220264970855
150_98,s2.470014125593932,s2.051704767516505,s248.199725814371021
150_99,s5.932207315946562,s3.130227285874382,s248.221501747030175
150_100,s3.382495304167463,s2.525913585677827,s68.200552295665688
150_101,s2.228439473100624,s5.756851453162449,s68.182563816242663
150_102,s2.470003313623695,s3.128883986880846,s248.205820943963488
150_103,s3.623423931399942,s0.974650593006056,s248.153304142357172
150_104,s0.162399716015487,s1.511484572743031,s248.205670938731998
150_105,s2.228559302441547,s2.525288967348694,s68.207661702743778
150_106,s2.228322735944388,s5.218295996948217,s68.194517622984691
150_107,s0.162342594470808,s5.281992529206213,s248.179411417979736
150_108,s2.228408831933391,s4.140937303482554,s68.205453979060152
150_109,s1.315997613374031,s4.205386921227763,s248.207888430588810
150_110,s5.932262586782826,s2.591616252236035,s248.186555713251266
150_111,s5.689540697729154,s6.297964370777586,s68.178272413031706
150_112,s6.845672546929105,s5.755524170857077,s68.233298687197205
150_113,s1.317298545035259,s6.360426502521996,s248.119989357235966
150_114,s2.469716539063498,s0.974206508333525,s248.172559462028545
150_115,s4.536418958054026,s3.065154563535496,s68.210919804729727
150_116,s4.534157947069389,s0.370715666558885,s68.086951397360181
150_117,s0.162361538791240,s3.665638165968661,s248.199844335882517
150_118,s3.382196739362511,s4.680304831979739,s68.210646107415371
150_119,s2.469097163873303,s0.435083617444067,s248.095007826382499
150_120,s3.382365809767022,s3.603139528459345,s68.214027184181077
150_121,s2.227297300323883,s0.370509800791749,s68.114089064018174
150_122,s3.623608268438848,s4.745358028776397,s248.214349169014667
150_123,s1.074527642119774,s5.217700652417056,s68.180922574589900
150_124,s6.846240210239886,s0.370187265665395,s68.170604386158004
150_125,s4.777965023360494,s3.130151535576876,s248.210871124805976
150_126,s3.623577428763127,s5.283958485052111,s248.201886226671206
150_127,s5.932276759972004,s2.052709723225030,s248.177346583992943
150_128,s1.316079626045513,s3.666784565131126,s248.200956896252990
150_129,s3.382317869321199,s4.141766252820958,s68.210580491838854
150_130,s5.689963060683784,s5.220316638144875,s68.225265289305412
150_131,s4.777782025028137,s1.513760686612475,s248.159289938091121
150_132,s4.777333835786288,s5.823370794055937,s248.207605078025466
150_133,s4.777515689353843,s6.362085216806104,s248.178282651398433
150_134,s4.777826810256229,s3.668922244294955,s248.211198666741296
150_135,s1.074752150983433,s5.756391168130657,s68.168221974158783
150_136,s2.470643767918284,s6.360777441984119,s248.131897936542060
150_137,s5.690537612310554,s4.142599282296277,s68.234313134156082
150_138,s6.846031068709419,s3.601295470548938,s68.174152890485544
150_139,s3.623639550540205,s5.822552707147842,s248.184507544721981
150_140,s5.932055867267164,s3.668821626171425,s248.213227593846455
150_141,s4.536340255668339,s3.603867543643927,s68.217384115038868
150_142,s0.162502773793191,s5.820787773587370,s248.172311089390206
150_143,s5.931487510954052,s0.975217737153873,s248.179556680611711
150_144,s5.689624970828735,s5.759185446518410,s68.206615360966595
150_145,s4.535829837651721,s5.758339436354889,s68.190056824104261
150_146,s5.931947940704966,s4.207737075442073,s248.228972902024907
150_147,s2.470058321153346,s2.590298623903869,s248.205266510003923
150_148,s1.316198759533074,s2.051038387992972,s248.204784679673054
150_149,s2.228297617024033,s4.679662279335483,s68.198274949762066
151_0,s7.153191055208682,s1.984080420488326,s68.875767093432302
151_1,s4.836937232412906,s2.490235429332721,s68.821966741353549
151_2,s2.775319826853442,s0.912925996616971,s248.775919136330316
151_3,s5.075719989226391,s3.103080111583276,s248.713551484318060
151_4,s1.326160830253026,s5.133567637307471,s69.048097199971096
151_5,s0.412302267703055,s2.474112408794335,s249.513100195760728
151_6,s5.084229994584734,s2.018521449424328,s248.929117618858044
151_7,s2.765027005935363,s1.990507281574683,s248.772329181776371
151_8,s1.329684596123601,s4.045816665200576,s68.671324766967459
151_9,s0.411999436406708,s6.824203321634717,s247.656785093968239
151_10,s2.487394081757389,s4.068766767849774,s69.118742365578711
151_11,s7.150996127062382,s5.763498206631630,s67.971684903225736
151_12,s3.894381303658198,s5.790495901881691,s249.224002882288630
151_13,s4.847569966906280,s0.329117814560874,s68.229369542461342
151_14,s3.680117666922161,s2.473437148370014,s68.668183358753964
151_15,s2.509327912983262,s1.893474727672422,s68.567287428246289
151_16,s5.089445967731062,s0.936922773480020,s248.576587050549392
151_17,s3.694725897842626,s0.319853904079803,s68.816959892272976
151_18,s6.225299384366489,s6.375582101742167,s248.341350849955063
151_19,s3.915096107970757,s3.624331914231160,s249.431981595331877
151_20,s0.414023003693899,s1.388670414828240,s249.413857151419023
151_21,s2.759161807726615,s0.368060961292109,s242.789241712777141
151_22,s3.930682883356061,s1.467568395835568,s248.659408449529849
151_23,s3.653096782376704,s5.166569833373567,s68.889580293835962
151_24,s3.682182377955859,s1.933598249053833,s68.184137852126142
151_25,s0.419070287607388,s0.848995492996135,s248.943998430208353
151_26,s2.515259092357691,s0.801054963609764,s69.028752057053637
151_27,s7.152688705588915,s0.338962536241039,s67.616056775671879
151_28,s0.413716235230645,s4.645251337932593,s248.336600998188317
151_29,s3.901211383681769,s5.247410185298767,s248.787742443460559
151_30,s1.563967377871500,s6.829224762184354,s248.272856253758334
151_31,s3.922201357747111,s3.085876624873904,s248.474033300937919
151_32,s3.937618906877764,s0.386582398004141,s248.224007800035935
151_33,s6.244811777309844,s0.949118129008013,s248.372154411046068
151_34,s3.672175498758914,s3.551636606102674,s69.095305206248014
151_35,s2.717345080009966,s6.837013342763016,s248.710707692140744
151_36,s3.934320151581599,s0.928906829738033,s248.539048589888836
151_37,s2.735007253901391,s4.145272954496247,s248.425415851493227
151_38,s7.149309165812305,s6.307360884682811,s68.815612274622467
151_39,s5.976462061141580,s6.300883798010263,s67.957500692954596
151_40,s4.817237903843715,s6.290131602666204,s68.396641497813093
151_41,s6.223372166889077,s5.832622147333401,s248.525247297203890
151_42,s1.572849623377657,s4.660134908079646,s248.733716777078399
151_43,s1.570171660704237,s5.202103875455682,s249.053164190577036
151_44,s7.143207090497389,s4.143859037523752,s68.649833825520162
151_45,s2.769767005611506,s1.451356878758888,s248.830024392398883
151_46,s7.149701786638490,s2.524824797913257,s68.888234852009731
151_47,s4.819512678446463,s5.203005900186311,s69.125324590490052
151_48,s2.478181442215658,s6.230379178566906,s68.730154268717612
151_49,s2.514653417068202,s1.355399984833789,s69.193360295349478
151_50,s5.067384666702033,s4.186920537557927,s249.008695505284038
151_51,s2.508843695998344,s2.442789507975017,s69.974101084750913
151_52,s2.484136431990196,s5.150833578396139,s68.884072619704170
151_53,s5.974797917255571,s5.761120031409876,s69.362397699103667
151_54,s1.581709329468245,s3.032902921936897,s248.972380727875674
151_55,s2.740372446673349,s3.604845853189336,s249.134169528415185
151_56,s2.756051359378435,s2.526890721545758,s249.517461298613199
151_57,s3.927553376599104,s2.007377591075224,s248.445187652278065
151_58,s1.566527974748079,s5.744488905978845,s248.658165314969239
151_59,s1.339949029583881,s1.330243839668874,s69.385278039066918
151_60,s2.724090863624385,s5.760336355019812,s248.590063440296262
151_61,s3.911653806470939,s4.167443340876065,s248.724536263127760
151_62,s0.414075138891297,s3.564140268722558,s248.444709951801684
151_63,s5.072699035589213,s3.645927980608358,s248.866927887180452
151_64,s1.324588244874167,s5.676385919426924,s68.831408365833013
151_65,s1.335754606189127,s1.868593365956057,s68.219746639451827
151_66,s5.983273637346750,s6.838836886367390,s67.078542820119353
151_67,s2.492938124136179,s3.527808179518468,s69.294831443730061
151_68,s2.721028427477784,s6.299194371898700,s248.462764273276377
151_69,s1.586920768350041,s2.487345984324658,s249.312307703365633
151_70,s3.689255218604483,s0.858136536488231,s68.742226206009462
151_71,s5.990396543748515,s2.508831946522394,s68.855016123576291
151_72,s4.832602749905205,s3.033365223670887,s68.521654982596615
151_73,s5.063859330584178,s6.364673422364802,s248.058988383488384
151_74,s4.844874427108928,s1.408942159306075,s68.639540002048690
151_75,s5.985348498494015,s3.593446808392358,s68.831723985492374
151_76,s6.241479543259414,s1.493981104240343,s248.739251691630045
151_77,s0.411996407676024,s5.183756735796030,s249.088230435444302
151_78,s1.339288907805623,s2.414482794138639,s69.439891169600756
151_79,s0.411860348301158,s5.729013051062585,s248.734243565803325
151_80,s0.412868759778394,s0.315082043085327,s246.597002644545512
151_81,s4.839988072600597,s6.827087927409113,s65.546180570605131
151_82,s1.573897999366070,s4.115244517443277,s249.153360321024536
151_83,s7.146797508325625,s3.603639970970665,s68.560007260990076
151_84,s2.727773922233137,s5.221830181593420,s248.590883402294082
151_85,s6.001188324043639,s0.881759121577574,s68.601568455417805
151_86,s4.823643656727968,s4.115577352014664,s68.777109955542159
151_87,s6.224952156958127,s4.745531450791039,s248.693163852047945
151_88,s1.331830796886419,s3.503566068876694,s68.755961241840055
151_89,s5.078661619272701,s2.558207557407154,s248.921089092114045
151_90,s3.923430928160037,s2.545067753252127,s248.803257647576061
151_91,s4.847939463434646,s0.869831800527685,s68.587072830774417
151_92,s7.144645205919669,s4.683964095087330,s67.675584853406036
151_93,s4.819821959885518,s4.658483855060196,s69.487283246469204
151_94,s5.981976050245132,s4.133600842186321,s68.857858025237377
151_95,s6.243690208434126,s0.400944036409610,s247.710586811175631
151_96,s7.146164522183660,s3.063181019323157,s68.428088598035629
151_97,s0.415411661155941,s1.936619028927833,s248.257842699781577
151_98,s5.066232946258972,s4.728923437271653,s248.490029746046133
151_99,s3.665268252265796,s4.089203665325140,s68.765722111711739
151_100,s7.149646841131314,s5.225363369391890,s68.252495635675217
151_101,s2.747383892338727,s3.067452505254081,s248.744727470903257
151_102,s5.979171331656064,s5.217941117280089,s68.317929491072832
151_103,s5.999091023448091,s1.424551866815525,s68.597392273129202
151_104,s3.684439762255564,s1.396453798924719,s68.677773766035273
151_105,s3.904489920879102,s4.704492815823349,s249.488260033946830
151_106,s2.481383380543952,s5.691078356765942,s68.748912365456434
151_107,s1.589584759109094,s1.397115250959509,s249.496289608803664
151_108,s7.153955316941655,s0.895771218330008,s68.387393205525299
151_109,s3.659481079828714,s4.628003278301088,s68.872116862933467
151_110,s1.578397818415435,s3.574151604132674,s249.220549533942147
151_111,s6.225387804107812,s4.200973582871070,s248.914504883862435
151_112,s6.228595737942414,s3.661648362210060,s248.469631084294861
151_113,s4.840613407362926,s1.949423212418568,s68.518898402108150
151_114,s0.413392337051373,s4.104915224724375,s248.398126873984324
151_115,s3.646249119939921,s5.706191430652019,s69.164357066016862
151_116,s0.411774714186032,s6.269877780840534,s248.844288855800215
151_117,s3.639134880230244,s6.246254172409845,s69.231738341768533
151_118,s1.590797804394207,s1.950753436321540,s248.212617209744849
151_119,s5.980676433578830,s4.677051189843612,s68.431854540327308
151_120,s6.230298447397557,s3.121069244377848,s248.771484183989742
151_121,s4.811708841317945,s5.747695289533108,s69.468893749026307
151_122,s0.417583254347345,s3.021199823012474,s248.814377305561862
151_123,s1.323190186184524,s6.219595619780705,s68.853195690238280
151_124,s5.090284138445762,s0.394295566772697,s248.053269059339073
151_125,s2.499587391042046,s2.983963725352570,s69.220853247474238
151_126,s1.338063582740678,s2.960858428223262,s68.655125514905123
151_127,s3.903274184606562,s6.350575892790485,s247.862768812268456
151_128,s1.580183890572447,s0.319863551241208,s246.042275192523817
151_129,s5.998745860339525,s1.967269299945956,s69.083374159273461
151_130,s2.474804895727172,s6.770378728495470,s68.269031316616463
151_131,s1.328558019998733,s4.590349262836804,s68.780214666721591
151_132,s2.485894635873541,s4.609208654690889,s68.774212843193339
151_133,s5.063689216521336,s5.274159452989361,s248.706294476399108
151_134,s1.564442965874378,s6.287493664577583,s248.729805793894059
151_135,s1.344814123918663,s0.785257077861756,s69.330300989708306
151_136,s4.830388001503105,s3.576683445360330,s69.399692939642620
151_137,s5.055774051684968,s5.816840140139500,s249.038235527438019
151_138,s6.240053358559567,s2.035912798249953,s248.935745691336137
151_139,s7.153206371800854,s1.441540367454279,s68.693095152289700
151_140,s5.987869436696104,s3.053364749758579,s68.876319904579816
151_141,s2.731764858987548,s4.683144512965641,s248.657616163912820
151_142,s5.087278722443922,s1.478825052111748,s248.577107016937163
151_143,s6.236016117874151,s2.576159442521870,s248.980999620571993
151_144,s1.320105282788019,s6.763018507290591,s67.770311034976544
151_145,s6.225034444922626,s5.291969184349913,s248.342569453125975
151_146,s3.677044255225790,s3.011140857498922,s68.375824449696808
151_147,s3.658531415279467,s6.779671192090367,s61.871467372742487
151_148,s1.596039579051475,s0.855401797690883,s249.364867203500069
151_149,s7.153817494651299,s6.841417870273983,s66.759749492935981
151_150,s5.999195207443114,s0.335884762035351,s68.060603258183278
152_0,s-0.720406102980795,s3.730999133531671,s248.661553580935760
152_1,s-1.883887447592830,s4.807206327787580,s248.310811011549106
152_2,s1.617117099243391,s3.202703082250257,s248.354738352938853
152_3,s3.690372906467196,s5.835446005436911,s68.605150317646476
152_4,s-0.715064694160909,s2.110071124954615,s248.708140538563526
152_5,s2.533471414795641,s2.064498600951918,s68.374694162310647
152_6,s2.791522826851341,s1.586419340565986,s248.491741327460090
152_7,s3.699178608198451,s3.141722174075475,s68.424514081690106
152_8,s-0.718613934325146,s3.188588583730231,s249.182214478662218
152_9,s0.435175345441484,s6.971757873628801,s248.554566718747424
152_10,s1.607515258858845,s5.895251290833630,s248.379796847368937
152_11,s2.783260026612094,s3.741092201691776,s248.368241049335666
152_12,s1.602755691445108,s6.971622818957648,s248.615358846624929
152_13,s-0.970721395699444,s5.826861615062484,s68.312361905669221
152_14,s4.862266544909217,s0.456626540785957,s68.368596876164162
152_15,s3.694095190682969,s4.757094527443559,s68.338814967335225
152_16,s1.371207504427441,s0.449274002244326,s68.465868077106592
152_17,s1.358052036556632,s4.218869984941204,s68.463972170019986
152_18,s1.618607184171116,s2.664090764176888,s248.376362578639032
152_19,s4.862054677107911,s2.080687265330443,s68.824086571790275
152_20,s0.365511622918396,s0.446980370259574,s246.921457201312563
152_21,s-0.723650807055205,s4.815018642976114,s248.420180421541659
152_22,s2.535000471264450,s1.525912714231725,s68.348724190161590
152_23,s2.523821380044472,s6.907142230713042,s66.756481545757211
152_24,s2.522732736979392,s5.295935826167460,s68.417589249396869
152_25,s3.715566468026124,s6.403228459178289,s72.238557283955132
152_26,s0.452773151361715,s2.125464328393963,s248.379333632220096
152_27,s2.778054141949683,s5.356516401018636,s248.439778969934139
152_28,s2.536590881178282,s0.987500352217840,s68.385871824000262
152_29,s4.861533668856892,s5.992602422282223,s69.976392174703989
152_30,s1.369152723471216,s0.987509267224799,s68.365321021405236
152_31,s0.205725493492295,s2.046572109807975,s68.584673875042526
152_32,s2.518484388354084,s6.373340914329379,s68.455641509592667
152_33,s1.354359440124641,s5.295838410668514,s68.439036710674927
152_34,s4.862104456116941,s4.247251375020661,s68.571979856411602
152_35,s3.692646801659659,s5.296079532276353,s68.427750673761238
152_36,s3.695554810355681,s4.218676002967047,s68.391381126490643
152_37,s1.614185921179317,s4.279675690737702,s248.394406591024477
152_38,s1.356121035787185,s4.757045132755771,s68.340917873042670
152_39,s-0.967677591760986,s4.205310932664233,s68.555333786514439
152_40,s1.624331803352456,s1.047757627134256,s248.376668974276697
152_41,s1.362171650535275,s3.141828517971384,s68.457885998222139
152_42,s1.611995498503012,s4.817988844873998,s248.466565374817037
152_43,s4.862081588299453,s3.703998011669027,s68.386328129853453
152_44,s-0.971725184220570,s6.906463861808671,s68.241637367957907
152_45,s-0.764218240851428,s0.462714654991890,s244.992950927310972
152_46,s2.774756016830060,s6.433964352684664,s248.312763418081914
152_47,s2.520794756794468,s5.834630253793518,s68.429147962080691
152_48,s4.862402216919312,s3.163888617845455,s68.869928152273573
152_49,s3.947445547293956,s2.676760466168476,s248.495966776418584
152_50,s4.861906075489335,s4.807122536729042,s69.284539034432399
152_51,s1.355405983898106,s6.907379196491617,s66.875327443769010
152_52,s1.364159035410689,s2.603060680964215,s68.365300479797256
152_53,s3.950512065923402,s0.516065315947324,s248.380055384529811
152_54,s-0.971085446516710,s6.366311811624050,s68.254171833861548
152_55,s4.856147200213605,s5.389332435553595,s68.686719630710982
152_56,s4.056658881104734,s6.580100593738343,s246.869471133805604
152_57,s3.967386695296275,s5.979310925592303,s250.105991872003329
152_58,s0.454714324743901,s1.586767554257832,s248.435986379664939
152_59,s0.184328199165316,s6.372614673283699,s68.365074653844260
152_60,s1.365558772053839,s2.064454314836592,s68.335713646064946
152_61,s0.446742249460022,s3.741321299225252,s248.315855246640410
152_62,s-0.727113649310611,s5.895221577601561,s248.339197753822418
152_63,s3.946116464155451,s4.306012871527401,s248.304405283105694
152_64,s4.775462147341585,s6.814800970205851,s71.108619629515587
152_65,s-0.964508770499077,s2.033904631798159,s68.393145275869841
152_66,s3.706755339414392,s0.987464668920807,s68.350108082681373
152_67,s3.949406444826852,s3.760633044901072,s248.344403863858247
152_68,s0.450889974157169,s2.663855239382841,s248.460504143788881
152_69,s1.350351210048471,s6.372890305138823,s68.376613362483795
152_70,s3.949768363335198,s5.393878758624369,s249.246028727881964
152_71,s3.948682058609012,s2.135906107416368,s248.811071168768308
152_72,s3.948318113426191,s1.596204132183002,s248.481834186478380
152_73,s2.528213888641969,s3.680065150639903,s68.371032163375602
152_74,s2.524901643126166,s4.757455366155092,s68.444455447601200
152_75,s2.793316262011296,s1.047703689195502,s248.435181822055597
152_76,s3.697277401899755,s3.680103500026326,s68.376178327612465
152_77,s3.714365313786788,s6.942298499636959,s67.357162297050721
152_78,s-0.726085773271261,s5.354639101650150,s248.449340713968411
152_79,s2.771826815359517,s6.971422352983085,s248.700523729463924
152_80,s3.949899230806565,s1.056138768707819,s248.461921914885437
152_81,s2.529906002648022,s3.141583104266515,s68.394543102562437
152_82,s3.946815686071112,s3.216793603109359,s248.868678782374161
152_83,s-1.883458974917756,s4.264680298496577,s248.372229871863880
152_84,s1.615809537211055,s3.741292447280337,s248.346798703120868
152_85,s0.202926343821468,s2.590452879866814,s68.359236961137100
152_86,s-0.966156975369931,s3.661640542672287,s68.463091113346351
152_87,s0.439190595410800,s5.895353416663763,s248.329457530165314
152_88,s1.620279703447272,s2.125275893682980,s248.439315266504536
152_89,s0.448464343086394,s3.202405644992555,s248.456355042635039
152_90,s4.861503984345426,s2.618611280401252,s68.127071116397602
152_91,s1.360113076281761,s3.680111659959158,s68.374674956596820
152_92,s0.437720899018070,s6.433732190133203,s248.378837339716171
152_93,s-0.715099318628091,s1.555487596643468,s248.154671533007559
152_94,s2.539323352684713,s0.449544181152598,s68.586648015151212
152_95,s0.188650646019602,s6.907539618378032,s67.064102507427535
152_96,s0.202805861738142,s0.953408461662583,s68.444206617660470
152_97,s2.785236278514839,s3.202289310606549,s248.461814943585011
152_98,s-1.884073677870880,s2.094910239976621,s248.328608142604679
152_99,s2.788350190501241,s0.512902992723794,s246.781204646545746
152_100,s0.456736914046413,s1.048107402005436,s248.398114068461382
152_101,s-1.880517165060726,s0.449603268149380,s247.161611773945083
152_102,s-1.881241683263553,s3.182538872674503,s248.629604482610063
152_103,s2.776059061603607,s5.895180357152302,s248.389137443586378
152_104,s2.781659818325182,s4.279624736325308,s248.382050679230730
152_105,s3.708767520452644,s0.449286388815513,s68.471384772365596
152_106,s0.198681039874975,s3.669654322765725,s68.794733774576187
152_107,s-0.969853458629680,s5.286825889364539,s68.291255452781144
152_108,s-1.878424597032692,s0.985510708642664,s248.989251307876629
152_109,s-1.881370152020178,s2.640288337836699,s247.599841289129444
152_110,s-0.729848329763784,s6.972093036592473,s248.404264243285667
152_111,s0.442952719704778,s4.818043869445071,s248.428921724336590
152_112,s2.531735255327273,s2.603062894425687,s68.392792497683459
152_113,s0.202242004668141,s3.129820408761236,s68.395077640718483
152_114,s0.190571249344580,s4.752258930046044,s68.299529768124373
152_115,s3.705089146173533,s1.526125207924242,s68.403366556377435
152_116,s-1.883985257691225,s5.347913405527729,s248.339634251553633
152_117,s-1.882837446359959,s3.724371733506191,s248.293040299392658
152_118,s-0.962059007230184,s3.120607564148532,s68.959890902161945
152_119,s-0.715116459846766,s2.651385118438891,s248.320578281501525
152_120,s0.440836815189693,s5.356586106221205,s248.421308042364274
152_121,s2.787479496231015,s2.663810991366064,s248.428394924256907
152_122,s3.700842405493528,s2.602946624029797,s68.329859197258159
152_123,s-0.725154027337733,s4.272830790138102,s248.556243492141419
152_124,s1.367298099440249,s1.526196664316423,s68.428564065526388
152_125,s1.609547091656253,s5.356539673225797,s248.452077816232134
152_126,s4.861160131722206,s1.538583419596589,s68.321892744686338
152_127,s0.194342031477471,s4.213218409755258,s68.882562847841001
152_128,s-0.963295060170912,s0.938981878673661,s68.316091785933438
152_129,s-1.882171172815271,s1.542994137450082,s248.313525461957312
152_130,s1.622289364495088,s1.586820805933572,s248.403368910979339
152_131,s2.526825954610008,s4.218691438937795,s68.365504565441583
152_132,s4.862394565762378,s0.996607005845628,s68.442553541461066
152_133,s-0.961414267238607,s2.578426409673821,s68.428655140278593
152_134,s1.352329150081795,s5.834497140992351,s68.440853045138113
152_135,s0.200394317683725,s1.503351102564964,s68.376126222207660
152_136,s3.702810309666490,s2.064851292389962,s68.481250640486479
152_137,s-0.715939574464406,s1.007409083840521,s248.205445854137565
152_138,s-1.884084240745523,s6.430365685339209,s248.251694331913285
152_139,s-1.884248289020403,s6.970229247464236,s248.215511655229903
152_140,s0.185891855906868,s5.834104587620608,s68.431258083365719
152_141,s1.619303861673805,s0.512546313530324,s246.889567453744718
152_142,s-0.728315144315568,s6.433819077899711,s248.316447878187319
152_143,s-1.883211330281607,s5.889084100387382,s248.256182396191747
152_144,s0.445111155037988,s4.279532869391616,s248.427777020568982
152_145,s3.949013958579754,s4.845895730233376,s249.559090274311728
152_146,s2.789268537815238,s2.125210699716096,s248.408943803155381
152_147,s2.780003570107707,s4.818190167348265,s248.369967653035076
152_148,s0.188304434538793,s5.294554531602316,s68.466796530332104
152_149,s1.605702842037566,s6.433702657559203,s248.402326846855317
152_150,s-0.959751130240303,s1.488292417892992,s68.392966323834941
152_151,s-0.969705642896033,s4.746396186013505,s68.525109224751887
153_0,s-1.884756998414319,s5.349401755798604,s248.337201382738215
153_1,s2.785147192939703,s3.202288405598665,s248.466861797781661
153_2,s3.946798077153164,s2.677286340827598,s248.340205278344314
153_3,s0.201046880989165,s0.986868123120513,s68.249117732579947
153_4,s2.774847201118351,s6.434111279639350,s248.293629099197574
153_5,s1.360101107749749,s3.680094262758489,s68.370849473734708
153_6,s-1.882453905884335,s1.547219616732033,s248.924692501823245
153_7,s3.699204629499555,s3.141704846430108,s68.427996394350245
153_8,s3.948783999769361,s4.844311545342998,s248.960613392123804
153_9,s0.435098672117410,s6.971832698355771,s248.553744917437996
153_10,s-1.883652618650127,s5.889496418822351,s248.346454156275882
153_11,s0.456757131898848,s1.048109853617574,s248.399973373393721
153_12,s1.602764545105042,s6.971694378589144,s248.614806148406672
153_13,s4.860218888886715,s2.620499847347801,s68.378317614770594
153_14,s-0.965496672832239,s3.126205148800690,s68.418242661909659
153_15,s1.356161799748620,s4.757093215230463,s68.349505283007346
153_16,s-0.969111071102055,s5.288919586670009,s68.560494763481131
153_17,s1.350571442838677,s6.373025494586574,s68.377073655696648
