id,x,y,deg
131_95,s5.394732582192354,s1.586345782547242,s248.355816745687662
131_96,s5.151520358927068,s0.971450734188368,s68.505744223398111
131_97,s0.548345608097023,s1.489989549640537,s67.723960887200676
131_98,s3.085524862490552,s0.473172951574833,s247.720313212970467
131_99,s4.244050754924616,s1.572460695993454,s248.196251591721364
131_100,s2.850155318097078,s1.497335912364038,s68.002404318919517
131_101,s0.792345250131189,s2.635160248602123,s248.306663853760597
131_102,s1.701866291211674,s3.118310254651310,s68.889499890724792
131_103,s1.946446443257557,s2.100639088046684,s248.349224211437217
131_104,s5.144233129365085,s0.421156856634347,s67.656044859685821
131_105,s0.426433679632009,s0.349660062149479,s49.122166296984197
131_106,s5.402245197640147,s3.227726275378677,s249.108417568675264
131_107,s0.530433228975857,s6.428747404000227,s63.176981718283301
131_108,s2.844574060417507,s4.213759913738456,s68.920494717574726
131_109,s1.936883159013492,s3.727034027472566,s248.891274922005891
131_110,s6.304737165385411,s5.337332571776803,s68.845382682262297
131_111,s5.381207514940682,s6.469653551371580,s248.824138417525575
131_112,s3.092537541535306,s1.562311706747662,s248.132526904821930
131_113,s3.981750533175379,s6.399390510595115,s67.483802076274941
131_114,s5.396596753250474,s3.767855263271436,s248.509947060110960
131_115,s0.461346824331890,s4.228460099662005,s54.748357590351070
131_116,s1.686698032201571,s0.948979948043558,s68.287540996539519
131_117,s4.008336927466059,s2.603918363427396,s68.615934614557347
131_118,s4.233003244463247,s5.378128892059181,s248.680346651163887
131_119,s1.917185747387902,s5.892313961022376,s248.453941123934271
131_120,s2.828195177987974,s6.396333349049123,s66.090161979489409
131_121,s0.752700628619571,s5.905677925776496,s247.722975613112169
131_122,s2.846686963142911,s0.950854182153759,s68.233080898769529
131_123,s5.390030579806074,s0.487055986330597,s248.200754204108620
131_124,s1.688618060838347,s4.199345361506606,s69.077892843064220
131_125,s1.925033365072200,s4.810096956218867,s248.708545797524607
131_126,s3.091068560519846,s3.741361715220849,s248.786015970791709
131_127,s5.401039577793115,s2.678756849956307,s248.137287781544160
131_128,s1.921139747437155,s6.476769210468762,s244.661988932375294
131_129,s1.699904039077520,s1.492064552375316,s67.945087528600538
131_130,s1.682005098374379,s4.741362995426109,s69.231597282549103
132_0,s6.478088751327232,s6.354185979332033,s68.449097971397734
132_1,s3.244708790578902,s5.838712011845745,s248.748494447023745
132_2,s0.963314054314504,s1.476019898903877,s248.143616789973095
132_3,s0.964303781107760,s2.016433911046972,s248.344960274119330
132_4,s4.416089192833621,s4.227528679604500,s248.515635763997864
132_5,s2.110024234487282,s0.400094283528305,s248.128276422310961
132_6,s0.940054420446861,s4.713674075946015,s249.577083881909857
132_7,s0.905429377315122,s0.880092116952530,s255.656133470513765
132_8,s4.157592254630624,s6.325771673242540,s67.876539583067512
132_9,s5.326896590131352,s3.630577455504973,s68.585061190904113
132_10,s1.874778252287163,s3.043474180091985,s68.472254871613288
132_11,s5.559375437793262,s5.858049468267285,s248.599868807085556
132_12,s5.327748513456778,s0.902397944686468,s68.628106922071652
132_13,s2.114945403719815,s3.653717828778247,s248.569097915748301
132_14,s6.478617244195032,s2.007924040861505,s68.395039138339641
132_15,s3.268043665338222,s2.578244401353807,s248.535369610366672
132_16,s3.267173554326135,s1.487576079722823,s248.287742020510507
132_17,s0.626894361742105,s0.318638173087551,s53.719882736172615
132_18,s1.866321966038977,s4.125736804340931,s69.120587816283603
132_19,s6.478555217112375,s0.911366592517223,s67.890437228015742
132_20,s6.478637630402059,s3.100601078619800,s68.558887789284071
132_21,s0.964344244472085,s3.098478357001112,s248.465818443386212
132_22,s4.410620333928364,s4.770814648897517,s248.746578467665643
132_23,s1.873927299373548,s1.414567104713949,s68.143313172222449
132_24,s2.091519347929753,s5.819104742504199,s248.770178685463577
132_25,s0.923223890329642,s5.795876773516524,s250.416585386420763
132_26,s4.172646958841706,s0.340924439969436,s68.029192374830799
132_27,s4.168878741852180,s4.702569621451989,s68.822176299739823
132_28,s6.472478105841557,s5.801283995946073,s68.672317591856910
132_29,s5.555364678938477,s6.396414800186375,s248.649307919829965
132_30,s5.568855164403557,s3.152565785058055,s248.559239787251784
132_31,s4.418180008059164,s3.137837953965681,s248.553514920401483
132_32,s3.002465367492463,s6.325876845894090,s67.225968909579748
132_33,s5.569597207245934,s2.606927658290723,s248.454789859696660
132_34,s0.722182423809855,s2.490973915235319,s68.130316402265024
132_35,s4.177545916336713,s1.980411309626676,s68.458505200620678
132_36,s4.176061653721607,s0.886463273556806,s68.500987926495284
132_37,s4.400832696140542,s6.391204872614250,s248.302088637793702
132_38,s2.099103949617474,s4.735392025438473,s249.177961157872403
132_39,s4.177732995216690,s2.526113259499316,s68.534509502733357
132_40,s2.115505441795404,s1.479463267282083,s248.182487552989983
132_41,s3.025586495108325,s1.422059471048394,s68.264910948507833
132_42,s0.964438288530309,s2.556535035947245,s248.436296905887986
132_43,s5.565877591685707,s4.781037667981297,s248.513504037984745
132_44,s1.875651714910900,s1.957119274405634,s68.351397864142697
132_45,s3.026888455588136,s2.511861189956170,s68.500819030956606
132_46,s3.268167762624228,s2.033258493993869,s248.456499984323756
132_47,s6.478644599319888,s4.183147061567008,s68.461396299110362
132_48,s0.950159174754740,s6.396637023544751,s242.704759260442273
132_49,s4.417757318357001,s0.953124367205899,s248.633971942044695
132_50,s4.416814582412370,s3.682773080739912,s248.583796805495496
132_51,s5.568215699827170,s1.514956399109496,s248.517533796927665
132_52,s4.173972619717688,s4.160153208669567,s68.903461998700649
132_53,s3.002835471925970,s5.771298765845821,s68.884935238263722
132_54,s5.315711385436926,s5.791982960952002,s68.667581702439577
132_55,s2.116535620456433,s2.566176529570592,s248.501282472564128
132_56,s3.025709596264059,s3.056445923494583,s68.491630798139042
132_57,s0.937975591955155,s0.356385323370901,s246.716192432133653
132_58,s3.248481057126927,s6.388127836670600,s247.840731657388318
132_59,s4.401080169131454,s5.851008406758430,s248.479256299781667
132_60,s2.115906109444635,s3.109660695796859,s248.487031571028183
132_61,s5.563088426919036,s5.319569624593490,s248.589472574305773
132_62,s3.266092283485005,s3.667614173974331,s248.572877076293338
132_63,s0.957671179125499,s3.635538594322028,s249.292132807824061
132_64,s0.937421443495780,s5.258255662443773,s248.726777735626428
132_65,s4.177026297762967,s3.071238483456919,s68.597699834051483
132_66,s5.320042165288483,s5.253341725288270,s68.644898488481701
132_67,s0.722488205592929,s1.951049554399362,s68.189522042330040
132_68,s3.267045823984472,s3.122970057247164,s248.597930696170010
132_69,s3.022250785820692,s0.876830083090697,s68.280665102915179
132_70,s2.088197156797662,s6.400481405041697,s246.275983262608605
132_71,s3.006009841779168,s5.225549946643415,s68.837747287173656
132_72,s0.371556934193513,s3.499050101026892,s14.943202181703079
132_73,s1.873219515994833,s3.586331153653763,s68.869917547053106
132_74,s5.569508440409934,s2.060989422487717,s248.398500556994719
132_75,s2.110340580629834,s0.938426955077990,s248.250572790079389
132_76,s0.951039216405017,s4.175652288371262,s249.300248437474266
132_77,s2.116924561262101,s2.022785222325556,s248.363635673521088
132_78,s5.328302589480632,s2.540658311709210,s68.526147929347644
132_79,s6.478178682558891,s1.462318175379085,s68.509696291432647
132_80,s1.856384606693582,s4.665677697325974,s69.521184950158215
132_81,s4.417950650884274,s1.500050266933172,s248.480494687999823
132_82,s3.022076826395864,s0.335448278364043,s68.115162284102325
132_83,s4.163167215329398,s5.243935538802778,s68.826108301925842
132_84,s6.478611612238183,s2.554905264945611,s68.457090562901087
132_85,s0.720887694553459,s1.411614803550963,s67.883376516010628
132_86,s1.868189989109961,s0.335037112027470,s68.259579373873663
132_87,s5.328058491305478,s1.994834638373892,s68.480438418158840
132_88,s3.025104216282919,s3.601050655764377,s68.569097496893164
132_89,s5.324155816717429,s4.714412558041658,s68.661869930341936
132_90,s0.611893360836800,s5.251538524917121,s52.078649284360829
132_91,s1.848657882400488,s5.750355152913853,s69.098288749210909
132_92,s6.475634352174606,s5.261907838273686,s68.591701125718103
132_93,s0.721664830215708,s3.032995305656200,s68.031853627623875
132_94,s3.262268211026434,s4.210177557096459,s248.908508849393513
132_95,s3.264487694571688,s0.943118021960087,s248.450012275631394
132_96,s4.418783713664079,s2.592534935920370,s248.528519255652895
132_97,s1.867526994248483,s0.873608894871597,s68.279308735296809
132_98,s4.419465426222136,s0.403159879679822,s246.675731297623059
132_99,s5.326053207582843,s4.174683286942194,s68.465664077086203
132_100,s5.313034920182528,s6.329822730233529,s68.290722843556694
132_101,s5.567863444054034,s3.697200197223063,s248.583688713051345
132_102,s1.816184073619139,s6.350477859112928,s62.575229285995974
132_103,s5.326906832742504,s1.448614525937339,s68.478194591614425
132_104,s3.021377233517832,s4.142237145397924,s68.913883841290456
132_105,s3.026697992178085,s1.967317277584478,s68.364069632456051
132_106,s0.303328660049651,s4.745404661040582,s23.846949030084783
132_107,s5.327219981225936,s0.329320919859687,s65.749905190642451
132_108,s4.418814142012908,s2.046813817169421,s248.476514201182908
132_109,s1.875237978051008,s2.499995153269634,s68.436372169427443
132_110,s0.318235263602583,s5.853822586527313,s18.682569884998674
132_111,s5.574013494527286,s0.383888796615166,s245.285020937639558
132_112,s5.567167161584669,s4.240795051381363,s248.461396341176311
132_113,s5.571927910957852,s0.967878874519697,s247.892614413274032
132_114,s2.108183800796847,s4.194978274783634,s248.924270477222848
132_115,s4.405067992451333,s5.311281951023369,s248.808113829566111
132_116,s6.478120864362073,s4.722787203690945,s68.521866941184925
132_117,s3.256904909769282,s4.751977026290424,s248.899460149474550
132_118,s4.158555986679032,s5.783299679136445,s68.561226548755357
132_119,s6.478637239738848,s3.643386951746261,s68.583670847240967
132_120,s3.263913736096324,s0.399964416584722,s248.029129687735889
132_121,s0.640808919559847,s4.150777830734054,s55.688490769832505
132_122,s2.092764381744654,s5.276512923481605,s248.941584019727316
132_123,s0.322065897724676,s0.922240965178203,s22.032714743775852
132_124,s5.327835215575067,s3.086059650646486,s68.553674740198119
132_125,s3.248699824610177,s5.294361175625565,s249.127835887729134
132_126,s1.849595020788817,s5.205260918154965,s68.648802663587986
132_127,s4.176343835723942,s1.433987318179747,s68.361065020167757
132_128,s3.014526853267869,s4.683931203029414,s69.045099086020542
132_129,s0.691274172992181,s6.342406233318198,s62.071716103311850
132_130,s6.465233682780785,s0.333038813501864,s64.962519553645961
132_131,s4.175834691482590,s3.616165399451433,s68.580819482777684
133_0,s4.539908257205547,s4.042645642319813,s68.566604927179284
133_1,s5.708767055094396,s0.783285744663011,s68.481219466014494
133_2,s2.237063184914428,s1.320297605997990,s68.221519125976940
133_3,s2.477615539412169,s3.004417033537282,s248.293483860361391
133_4,s5.700159159606088,s3.514677552641134,s68.779206547490759
133_5,s4.423483403187467,s6.274271238739058,s64.522226291148101
133_6,s6.030462067941794,s5.893163652615872,s19.520162659410687
133_7,s2.475320800437728,s5.716256525347563,s248.217675644901448
133_8,s2.473889983216549,s4.628024005044773,s248.570091961306758
133_9,s1.078779814136968,s5.096115118616120,s68.040150472966019
133_10,s1.080970742996330,s4.013623697605381,s68.368155445769304
133_11,s1.322233415103823,s4.079416825697987,s248.380391075175709
133_12,s5.948353478941471,s1.936090246232804,s248.702076530417742
133_13,s6.484210822133010,s2.798461612488649,s66.078322055678726
133_14,s5.672537038382300,s5.706654621888191,s68.044407085632528
133_15,s2.232131002322580,s4.561776326937048,s68.356034739688781
133_16,s4.543975896959795,s2.407591640719930,s68.325393091837796
133_17,s1.325133747441119,s0.306522279245376,s248.148346328281661
133_18,s6.347071351030600,s5.297435719605886,s342.849376805479380
133_19,s5.689686854846618,s2.968705249999779,s68.235029242068961
133_20,s3.391941957392891,s0.244044013396560,s68.239444369223150
133_21,s0.168866743683195,s5.157749080909922,s248.041951391240900
133_22,s0.170254202224217,s1.381835342467951,s248.203909892537354
133_23,s1.081904348918871,s2.934537517087699,s68.295312654902474
133_24,s5.704618903497011,s1.868256754784859,s68.547385768206055
133_25,s3.634046039627139,s1.389449291286009,s248.361609209571725
133_26,s2.236275067109338,s2.398815625566509,s68.269378535361042
133_27,s0.171216517904806,s0.257141668930803,s249.145028857504229
133_28,s5.692033120499018,s4.591550653889735,s68.494402307266341
133_29,s4.779378831744821,s4.651012263183525,s248.492073386021076
133_30,s2.235805253624382,s2.938954283657909,s68.257319424477032
133_31,s3.391500896688770,s1.863231991099522,s68.421729023825350
133_32,s4.550848732730608,s0.242639916421631,s68.187419117829123
133_33,s6.397396040154826,s3.816970408043191,s45.706847439507200
133_34,s1.082403374266306,s1.857133233974886,s68.259998120236204
133_35,s5.689507178148514,s5.130903104819433,s68.471923815337007
133_36,s2.475621728853343,s4.085773191056822,s248.465755697620466
133_37,s1.082264922664842,s1.318268281472451,s68.199044479071304
133_38,s0.169447895625715,s2.997332604969821,s248.272126313551126
133_39,s4.545391192948307,s1.867381385896083,s68.305276453768357
133_40,s2.477780200138516,s2.464221257605323,s248.272750535899178
133_41,s3.385167458083573,s4.572975459493360,s68.576771408440379
133_42,s4.793435848050598,s0.307120864113657,s248.086531589012992
133_43,s6.484800646274788,s6.338311574284788,s66.370598391544647
133_44,s2.406038724985773,s6.330222671288189,s243.187748480430514
133_45,s3.624658544498458,s5.181552824934686,s248.468945070921279
133_46,s4.535469056430392,s5.125578498818782,s68.468945069431754
133_47,s0.169823715802520,s2.458931221945094,s248.218864745151649
133_48,s1.039257074310146,s6.273916145465233,s63.573950094427275
133_49,s5.953179812493937,s0.853799412271162,s248.368569542319932
133_50,s4.680996435554279,s6.331573569707539,s247.111424601840497
133_51,s2.479238958959811,s1.386250951227206,s248.323192524776346
133_52,s4.785475236571243,s3.013165862671816,s248.204282026682932
133_53,s4.776571069639816,s5.191718454368849,s248.471920588629359
133_54,s2.231907500552436,s5.104656501093733,s68.391110796868389
133_55,s3.274454760188494,s6.287312924331449,s63.163397664291985
133_56,s5.706095064707829,s0.242261017299368,s68.142854699882179
133_57,s0.169495797302764,s3.536210613262205,s248.205533490070195
133_58,s3.389152128243336,s3.487126839927732,s68.457809610292756
133_59,s1.082417415843134,s2.395810687936952,s68.240109231487224
133_60,s1.321385057317653,s4.619655450322596,s248.356034226366688
133_61,s3.634475217060418,s0.309199623186594,s248.139927329882198
133_62,s0.168873653520363,s4.614523629550666,s248.232855799801683
133_63,s1.323140723664306,s5.705776375038990,s248.326182103105594
133_64,s5.946494503362738,s2.479390634739949,s249.075541655865123
133_65,s0.169920993665875,s0.842942216329710,s248.238426745314939
133_66,s4.537808951535728,s4.584443672374970,s68.611744252796086
133_67,s6.370551748667872,s4.344430335589874,s338.791068094453180
133_68,s2.479736420135726,s0.847420608202180,s248.188663585218649
133_69,s3.628983626670401,s4.096486475999964,s248.590615224915695
133_70,s4.788732615798028,s1.933508494750672,s248.552572800232525
133_71,s5.701440827528867,s2.407419996837050,s68.507491572915185
133_72,s2.236820273628679,s1.859526392457447,s68.299836360506191
133_73,s4.541072571706875,s3.498691191564840,s68.412578798006194
133_74,s2.237521389135684,s0.781915807398718,s68.283190005881210
133_75,s1.325088296158405,s0.844901151380288,s248.284481570641020
133_76,s4.548268679377496,s1.325006507231566,s68.378688695108934
133_77,s6.065880484328789,s4.713520455607719,s8.526352290042917
133_78,s1.081158192950575,s5.639522294935738,s68.392507735818285
133_79,s3.384158762487744,s5.660389963021218,s68.218964248119050
133_80,s2.233372202294512,s5.650439264428606,s68.392086647840358
133_81,s5.949160840576950,s0.306528674207998,s247.945556923093022
133_82,s2.233907272769889,s4.019864143582323,s68.378728938380547
133_83,s2.478242139327373,s1.925138609282793,s248.332961339348230
133_84,s0.168883725057265,s4.074385557094103,s248.368146689220765
133_85,s3.392155713832671,s0.783118990906001,s68.157493178842884
133_86,s4.781673805651045,s4.109645314589497,s248.674688360826906
133_87,s1.079711330398540,s4.554178191041040,s68.232855868885338
133_88,s1.082287486381496,s3.474500802795469,s68.349766960886541
133_89,s4.536004558800886,s5.668112632253706,s68.117874556827502
133_90,s3.392195504783929,s1.323504237506521,s68.311353156663230
133_91,s3.388743697799471,s2.944952510552925,s68.257461010619636
133_92,s0.170113229566613,s1.920303996487044,s248.251456119337689
133_93,s1.321312167718437,s5.161472523543197,s248.393550668833541
133_94,s2.235775949164480,s3.479591250074640,s68.370149341829588
133_95,s0.172821569861906,s6.280271087074297,s244.696939779493476
133_96,s1.324164726345622,s1.922497625412203,s248.246011548539059
133_97,s2.236960842969441,s0.242732768529831,s68.156682720583817
133_98,s3.383461930891725,s5.115461405806835,s68.441008249867807
133_99,s5.695878052927153,s4.053390766693049,s68.716189830702760
133_100,s4.793098141602394,s0.849287235649144,s248.492152862583566
133_101,s2.473234686043395,s5.170597813005594,s248.441008118409798
133_102,s3.631677378685501,s3.009604792114275,s248.191750842786945
133_103,s3.630684002364116,s3.553063540140943,s248.402849120705952
133_104,s4.790111032625808,s1.391834738676718,s248.443822489396752
133_105,s5.575594029211040,s6.310558285262866,s65.461906745898446
133_106,s4.785737436900432,s2.473412553014394,s248.443473622175389
133_107,s2.156254734764603,s6.287968526497102,s62.506667137749552
133_108,s1.295131721031914,s6.324849760007945,s242.784510409223770
133_109,s3.633385259939274,s1.929079447735159,s248.303512379896887
133_110,s5.710042681820592,s1.330491810005330,s68.993892069425939
133_111,s3.386426291989779,s4.030223871476103,s68.484455879794183
133_112,s3.533022297260568,s6.332679211193101,s244.973487458126129
133_113,s1.323951654546095,s2.461213337639863,s248.228295627844062
133_114,s4.785909119497564,s3.566439810127201,s248.913620891471481
133_115,s3.625947739385382,s5.725779110795411,s248.235787085588697
133_116,s4.542488464158791,s2.948638529748983,s68.186660270405852
133_117,s2.478769225417304,s0.307481115100763,s248.128192515551291
133_118,s1.323661922151897,s3.000628238047554,s248.302383620391169
133_119,s3.389505648882410,s2.403316377943444,s68.275579833733545
133_120,s1.082212946274662,s0.779758951020406,s68.246239842351130
133_121,s0.169454031261858,s5.698807744497528,s248.393200411951227
133_122,s3.634296334181375,s0.848526200172013,s248.370497639357353
133_123,s1.323677752109624,s3.540325666431793,s248.368076630249277
133_124,s6.112316235251362,s1.431181450100299,s226.328401683211354
133_125,s1.324640875665460,s1.383607407758008,s248.240057790027038
133_126,s2.477145083726999,s3.545559320243503,s248.409183764623577
133_127,s3.626157529739105,s4.639583476250403,s248.584930659359571
133_128,s3.631866000792684,s2.468616808870729,s248.320197292346080
133_129,s6.484703294219353,s3.442223837106670,s113.531102950491046
133_130,s4.549431366595464,s0.783056103761915,s68.417482909541505
133_131,s1.082929718244531,s0.241395616595736,s68.301699775127929
133_132,s4.777779603393649,s5.732671577765737,s248.044392115796796
134_0,s1.851828175530137,s0.643047828018144,s77.673941505505155
134_1,s2.883939550314625,s-0.621362214576426,s77.700956610813691
134_2,s3.928483218627652,s5.372652195951251,s293.629405246267993
134_3,s4.226633442563981,s2.300939988565100,s257.484562241941376
134_4,s1.098588712886051,s1.723989309552189,s257.786454705168353
134_5,s1.062216453595838,s4.765056699239473,s257.997641648259105
134_6,s-0.943457731124730,s3.559564665545831,s258.934198022310909
134_7,s0.087698732667194,s2.947528257238512,s258.924761662627816
134_8,s5.203900428984611,s4.727160323718476,s217.601846196700194
134_9,s1.900782014944223,s1.271856224785032,s77.670112273958338
134_10,s2.149557867086052,s3.515212965443736,s258.950343703036822
134_11,s-0.079210104652457,s1.941863712057381,s78.820579467182299
134_12,s-0.019827238619707,s5.344835680283628,s275.373497171162398
134_13,s1.118912550133649,s2.932949110049531,s258.927594666169966
134_14,s0.058022433852260,s-0.810597454278015,s257.883528220690039
134_15,s1.983269868568901,s3.105102358474146,s78.938590346540252
134_16,s5.152784925284808,s0.876296380200968,s222.381596413593826
134_17,s3.139160725420039,s1.686397198291903,s257.551742473741683
134_18,s4.877998781436347,s0.566807060687756,s77.547344181585402
134_19,s0.932554380000255,s5.372655638465027,s293.628953321204108
134_20,s0.829820216627592,s0.016208199638376,s77.961097705802302
134_21,s4.156295304671186,s1.668248164383053,s257.562155488093993
134_22,s3.051851439522796,s4.746668480171004,s261.124845452025170
134_23,s-0.942906886532953,s2.367396395175249,s258.847159177693243
134_24,s3.186144192524377,s2.905242320829785,s259.888636025679773
134_25,s5.325675737912495,s-0.354021313800627,s183.089772863408172
134_26,s4.128122424088596,s4.110905158111770,s260.930872086078068
134_27,s-0.943480288294544,s4.752924354807264,s258.972105484127667
134_28,s2.107919386261153,s4.147967391307929,s258.953751349483241
134_29,s3.904379419783285,s4.958038716740542,s81.130231430399050
134_30,s0.014538651387716,s0.462613033995962,s257.964263654740705
134_31,s2.976195094001806,s1.876006766236251,s77.547012059667622
134_32,s4.865073936283452,s5.358036005841842,s106.683283698274252
134_33,s4.036220042516236,s0.387073543785067,s257.542682226866589
134_34,s5.362250520161743,s3.976046377229725,s199.583921072739059
134_35,s4.045676840959040,s3.094395762321632,s79.894586262187104
134_36,s2.996116733457233,s5.348041521878495,s260.569264093166453
134_37,s1.940367700250972,s4.333587540816894,s78.944247274377162
134_38,s2.053423909164319,s-0.810920433361643,s257.676387230858097
134_39,s1.117755446481853,s3.528732144191350,s258.939213755993421
134_40,s5.277553787613920,s1.530816216559474,s211.205146084704978
134_41,s0.934345460784472,s1.913840395212307,s77.960485871763751
134_42,s2.150754751252182,s2.919350096876872,s258.941608898656057
134_43,s1.821932080509220,s0.002660451344057,s77.753012208019470
134_44,s4.913418586635257,s-0.661594905926559,s77.735842704435072
134_45,s-0.942863211047056,s0.484843739372449,s257.961925102103351
134_46,s5.144204477518493,s0.240271791938168,s223.219150679005253
134_47,s1.120950673604203,s2.337378545129516,s258.922988986704183
134_48,s0.953560372293438,s2.523438346540522,s78.911649521866650
134_49,s3.145203269377468,s4.126922616187048,s260.761312460345266
134_50,s3.014996275368208,s3.091630213639913,s78.941568615628128
134_51,s2.971826032386583,s4.320880515855223,s78.952795548118317
134_52,s5.013504118569915,s3.721931771641088,s82.095574926689295
134_53,s2.015210991948189,s0.453800693491837,s257.677939755175544
134_54,s-0.140066050534991,s0.696850027132185,s77.974546284091062
134_55,s3.135277655220759,s3.501495675101884,s259.343475494553104
134_56,s-0.942775730301658,s-0.810280781796568,s257.876259250366729
134_57,s-0.079305719082570,s3.135488029907925,s78.924322647265413
134_58,s-0.942861401875806,s-0.178879733682109,s257.956431473098689
134_59,s0.950881563466720,s3.717556608800931,s78.939159632834674
134_60,s3.081539543662979,s1.060207798813763,s257.552064511967728
134_61,s4.097878083247415,s1.033605188457001,s257.549314886948366
134_62,s4.078919924560960,s4.778984931074232,s261.143935797565632
134_63,s-0.078320474603288,s2.538612619925892,s78.872690233151459
134_64,s3.047363807930840,s-0.810883152358720,s257.706024869561929
134_65,s0.895384592222132,s4.960400894994698,s78.940064674544459
134_66,s4.871591152499111,s-0.072321645683013,s76.463858215032928
134_67,s3.965512798726222,s4.361470744975428,s80.876518807694112
134_68,s5.013698758912943,s1.837688175333652,s77.475278614074355
134_69,s2.152573327102888,s2.322349884914149,s258.939903064621490
134_70,s5.089653802193466,s3.156502453168332,s84.654090964645718
134_71,s0.951723311059635,s3.120000582575148,s78.927530056796215
134_72,s1.019830998627233,s0.454815192660865,s257.681385460845831
134_73,s3.029105214828469,s0.431056739772508,s257.553384436921988
134_74,s3.879455633773577,s0.604820920910216,s77.552039771120661
134_75,s3.993276138440258,s1.857842831072302,s77.566410144191849
134_76,s1.985479825648145,s-0.186935106684124,s257.737645055874566
134_77,s4.052257425456053,s2.494547525948819,s79.885651096961922
134_78,s1.985306148401950,s2.509305174912123,s78.923725176838616
134_79,s3.879062980449230,s-0.621779059671545,s77.731248938860219
134_80,s2.119256723860820,s1.705933083385367,s257.613928899550842
134_81,s5.371322834947572,s5.471877150833619,s203.633663422619492
134_82,s1.955408800900393,s1.895488969980717,s77.787351680709776
134_83,s1.116526220385427,s4.124549538259811,s258.944386442885104
134_84,s1.058894656070469,s-0.810874064761662,s257.704420581745978
134_85,s4.235598876830698,s2.909600841064616,s264.850220402672505
134_86,s-0.106310051044405,s-0.621343371007115,s77.954085122914606
134_87,s1.888033842953712,s4.961755149806627,s77.871668551642784
134_88,s-0.943481381834649,s5.349775284139109,s258.972198806897381
134_89,s4.042620714185482,s-0.810852805714718,s257.731249897523696
134_90,s-0.943385466240657,s1.770764383666735,s258.819723293744119
134_91,s0.950186663780105,s4.316247833761075,s78.947492094510991
134_92,s2.046346621700807,s4.745874603830046,s257.796828604064387
134_93,s1.051497255040124,s1.095817023311517,s257.673062703027654
134_94,s2.063822167734363,s1.080795616114579,s257.611049616901596
134_95,s1.931510414598272,s5.372656570219525,s293.629206446624835
134_96,s-0.142510075028057,s0.034624709798515,s77.959553792737893
134_97,s3.016093938395962,s2.495724180391970,s78.941776707329197
134_98,s0.894329583326013,s-0.621468420365003,s77.963819540293542
134_99,s3.840979286567373,s-0.020637392575311,s77.728468866443151
134_100,s2.817892047470976,s0.001694263651654,s77.737570123487458
134_101,s2.973200808487370,s3.724458713017940,s78.950617576774732
134_102,s-0.079718382864293,s4.926241091826872,s78.972178802681142
134_103,s0.084780669982244,s1.734341219798210,s257.952312435230795
134_104,s-0.079646406903954,s4.329139851158308,s78.947712414109873
134_105,s1.889917363942501,s-0.621622591844999,s77.705640107613988
134_106,s4.905072211494148,s4.375414070386720,s81.143737064046036
134_107,s1.982031574477973,s3.700936213967925,s78.939212273724110
134_108,s3.936561579731983,s1.230679947961686,s77.551355993809963
134_109,s-0.943466285319425,s4.156169043995756,s258.947712291275138
134_110,s0.087489351633455,s3.544020115822413,s258.936242871726449
134_111,s0.051558923869560,s1.096236949065647,s257.952088748988388
134_112,s0.088895347868445,s2.351968237140198,s258.894935414062104
134_113,s3.974630516151830,s3.705122986239355,s79.343794763130958
134_114,s5.371367132933285,s2.334868368868519,s203.630533779507715
134_115,s0.087857940394509,s4.740405697284572,s258.949607297733394
134_116,s2.875188866691194,s4.937721358411982,s77.791601684832983
134_117,s4.153083971406013,s3.511551887269663,s262.096069445565490
134_118,s-0.102848719226660,s1.331697330833268,s77.979277467796337
134_119,s0.087500598875919,s4.141594114662931,s258.947532452337327
134_120,s-0.079499673049378,s3.732216645682586,s78.935872922086062
134_121,s0.991194466042360,s-0.187332458030185,s257.754597388735817
134_122,s2.867281599995111,s0.627975740631657,s77.667251347043532
134_123,s4.947024106348697,s1.208251411857163,s77.554852229205721
134_124,s2.918840509736713,s1.252044006287083,s77.604842153025828
134_125,s0.014711193877607,s-0.187114780608701,s257.961921567445131
134_126,s-0.943441975316154,s2.963123066273995,s258.908473174588039
134_127,s-0.942847150583856,s1.145366829226694,s257.976068571843427
134_128,s2.981448148827104,s-0.187528716372654,s257.733194630554010
134_129,s4.005163350671206,s-0.214355805074112,s256.463858287535686
134_130,s0.856066876807393,s0.647764505791773,s77.956488453900349
134_131,s5.220510164138279,s2.621102098043580,s90.850868286779288
134_132,s0.887067649470588,s1.285327161880675,s77.952145462429527
134_133,s3.183904720175581,s2.308058339550044,s258.421242371705546
135_0,s3.666686254190513,s3.189441644886517,s78.274978200246522
135_1,s1.788607640701081,s2.429626862225467,s258.914639170548924
135_2,s-1.302264571620663,s4.242413619400351,s259.324157916822344
135_3,s0.589725739809002,s3.219466229959426,s79.323936651955250
135_4,s-0.271851290853310,s4.238091495455550,s259.325025691511314
135_5,s4.541052452832854,s3.894305097032761,s83.449765882666625
135_6,s-1.301431196604656,s-1.324143325335475,s258.191999679260334
135_7,s1.639413607571971,s-0.712058538396348,s258.173852950129231
135_8,s2.606830459343173,s3.830547181808526,s78.996963200258932
135_9,s3.514149142277465,s4.453112387451623,s78.688887129935154
135_10,s3.584811342578843,s3.826248213985163,s78.693170390705902
135_11,s-0.272017576750760,s1.838359172247098,s259.243444068615645
135_12,s0.758543105767111,s3.634428409543927,s259.327873453599807
135_13,s-1.302173056115238,s1.845565503102442,s259.282192085513145
